,MAE_val,RMSE_val,Loss_val,RegLoss_val,epoch,MAE,RMSE,Loss,RegLoss
0,0.4990377128124237,0.6451847553253174,1.9961861371994019,0.0,0,0.3565986156463623,0.4964800775051117,0.47120359539985657,0.0
1,0.7263336777687073,0.9480351209640503,7.740204811096191,0.0,1,0.7280331254005432,0.9537466168403625,4.369153022766113,0.0
2,1.3431472778320312,1.7143422365188599,14.001184463500977,0.0,2,1.2308526039123535,1.637567400932312,14.604840278625488,0.0
3,1.825360655784607,2.361774206161499,18.938932418823242,0.0,3,1.3071235418319702,1.7516051530838013,16.851295471191406,0.0
4,1.183262586593628,1.5672811269760132,11.343120574951172,0.0,4,1.1620548963546753,1.5416288375854492,12.997763633728027,0.0
5,2.383610725402832,3.322457790374756,52.494686126708984,0.0,5,0.9394012093544006,1.2368216514587402,7.705566883087158,0.0
6,0.7855551838874817,0.9906328916549683,3.695101499557495,0.0,6,0.6926975250244141,0.9012619256973267,3.6133713722229004,0.0
7,0.640576958656311,0.794414758682251,1.9712677001953125,0.0,7,0.4929000735282898,0.6504135727882385,1.4575304985046387,0.0
8,0.3507935702800751,0.4623182415962219,0.5121851563453674,0.0,8,0.35827866196632385,0.494986891746521,0.45230424404144287,0.0
9,0.3590460419654846,0.4690452218055725,0.483880877494812,0.0,9,0.27257484197616577,0.41150587797164917,0.22916549444198608,0.0
